,cases_per_mil,deaths_per_mil,reprod_rate,string_index,pop_density,median_age,life_expect,hum_dev_index,gdp_per_capita,social_support,life_choices
Indonesia,-0.7664171676308087,-0.49703311890783197,0.09528846463074431,-0.39422091286312977,-0.12375309423989438,-0.19226845432328882,-0.18673488806916744,-0.0890362578753482,0.05590705594414236,-0.019287171363669996,0.6645813327409116
Iran,-0.3443831551622665,0.3244057140187842,3.292006257849653,-0.1315279266014517,-0.2322540932048252,0.14127199192707807,0.4596915020267656,0.32932688153893797,0.48025749615811286,-1.220592714504392,-0.6129062094273965
Iraq,-0.5349888725605086,-0.46266919566826464,0.31266527456963006,0.9200547992670575,-0.18892565498801223,-1.1928897930743902,-0.3327021374456688,-0.3722359214788643,0.33713338318653663,-0.7613678808384097,-1.0524718153347712
Ireland,1.1818391513588855,0.17734153184060839,0.632337053891521,0.4692606623488683,-0.20957607870700354,0.8191122536616956,1.1921343069338486,1.4363801119890476,1.4821262869591436,1.145413493731212,0.83628664754848
Israel,2.063452756945447,-0.0459965956717363,0.875287606176158,0.769249566413131,0.16689955467568318,-0.05239665428281221,1.2794540007572912,1.2046712963134438,0.9221845818247328,0.8192973075046454,-0.15960417833541615
Italy,1.0132902459747335,1.1481394249514036,1.6680736188944476,0.6946577308079629,-0.05571339340608671,1.8089742231789137,1.3498310674209621,1.0308896845567403,0.9673816701315462,0.9291119416421626,-1.1211539412577984
Jamaica,-0.6047265760850752,-0.15118150412075032,-0.1988095723453953,0.16927175828460672,0.013328788136450673,0.03367829958824996,0.1716668403106336,0.013945437980476087,-0.1951878790937102,0.8958347797823087,0.6577131201486088
Japan,-0.4453332109842176,-0.7400179520160158,2.6910233127244982,-2.42117296735139,0.10486342341356852,1.8412523308805626,1.4957983167974616,1.2046712963134438,1.0502429986940374,0.6994995248091717,0.34864355349498605
Jordan,0.191636448899059,0.10529961153515732,-0.710284419260421,1.2200437033313203,-0.16498379065762728,-0.8485899775901404,0.179486514384375,-0.018236341974469005,-0.18012218299143903,0.05392258472800839,-0.0771856272277833
Kazakhstan,-0.42203350081734425,-0.171207689543726,-0.23717018586402255,0.5819591965784155,-0.28107694036248637,-0.05239665428281221,0.05828156624138685,0.599653833160476,0.6635567987357449,0.9956662653618702,0.10825611276439025
Kenya,-0.873359832330123,-0.8448841274086406,1.054303802596417,0.3192662103167375,-0.18983196091091578,-1.1928897930743902,-0.8409809522388401,-0.8420899088210626,-0.9961807218644589,-0.7513847322804535,0.25248857720274775
Kosovo,-0.05641389206531302,0.39901324793813653,0.05692785111211708,0.6192551143810002,-0.09837426546245888,3.8224958252480724e-16,0.0,0.0,-0.06712946222440538,0.0772165980299057,0.6508449075563062
Kuwait,0.0649255364343996,-0.4792823125274098,0.19758343401374948,1.2200437033313203,-0.02599085871351194,0.28114379196755507,0.304601299564232,0.4773630693316854,1.484637236309522,0.3667279062106335,0.6783177579255171
Kyrgyzstan,-0.7101737888175463,-0.5835440200530939,-0.28831767055552515,0.5819591965784155,-0.25205252146820306,-0.5150495313397732,-0.22192342140100194,-0.2241997336861176,-0.8982536971996965,0.7627261323428935,0.7813409468100582
Laos,-0.7226649630421422,-0.845127114491629,0.1208622069764956,0.9200547992670575,-0.2550147048716505,-0.7194775467835467,-0.6819809127394376,-0.7648536369291944,-0.3634214855690711,-0.5949820715391406,1.049201237909865
Latvia,2.0529206292755564,1.4171801229493168,-0.5440550940130375,-1.1822998716481652,-0.25332089717304057,1.3785994538236013,0.27853571931842974,0.8635444287910258,0.6987100896410443,0.8525744693644992,-0.8945029257118083
Lebanon,0.17243985260803985,0.23336805351266096,-0.7358581616061722,0.6192551143810002,0.38409050777299164,0.0014001918866018359,0.7529292797920574,0.07830899789036627,0.1965202195653395,0.05059486854202264,-1.2241771301423396
Lesotho,-0.8095822143446669,-0.6795059187903995,-0.9404481003721823,0.019277306252474802,-0.20540322447021436,-0.9561836699289685,-2.4531370904418,-1.3183802521542491,-1.053932556923165,-0.13242952168717295,-0.242022729443049
Liberia,-0.9032292501402345,-0.8793957927943461,-0.5440550940130375,0.2438635938897737,-0.23305064672507994,-1.2789647469454528,-1.1798334954342895,-1.6208889837307332,-2.098487486680631,-0.9543754196255614,-0.16647239092771887
Libya,-0.4306532548612209,-0.22896211936147506,-0.6847106769146697,1.2200437033313203,-0.2845369697160931,-0.22454656202493734,-0.03164468560663566,-0.0504181219294141,0.33964433253691545,0.3134844472348674,0.14946538831820666
Lithuania,1.7268614039315104,1.6274786936347405,-0.6847106769146697,0.16927175828460672,-0.23756746725470648,1.3355619768880702,0.3619455761050017,0.9665261246468501,0.8267685065103488,1.0189602786637675,-0.7090611857196348
Luxembourg,1.6580813609963756,0.3456678337404179,0.376599630434008,-0.4315168306657144,-0.02676138846819019,0.9267059460005237,1.1856179118723982,1.1853622283404768,1.758330715500781,0.8991624959682946,0.9049687734715074
Madagascar,-0.8977118790186823,-0.8851569865335999,-0.8637268733349285,0.8446521828400948,-0.23890712544786222,-1.2359272700099213,-0.7966694658209733,-1.3119438961632601,-1.5937866672545475,-0.9743417167414737,-1.6912155864189253
Malawi,-0.8835999116512773,-0.8211891370165905,0.568402698027143,-1.6330940085663543,-0.06514983709774129,-1.3973178085181635,-1.158981031237645,-1.6015799157577661,-1.8021954633359651,-2.1590086789522682,0.3349071283103806
Malaysia,0.005833371184628518,-0.10580816613342875,0.3254521457425054,0.019277306252474802,-0.17972795105882042,-0.1277122389199922,0.39192099338767467,0.5031084932956414,0.7840823675539141,-0.1257740893152022,0.7813409468100582
Mali,-0.9028822142239267,-0.8955649332549442,-0.9660218427179337,-0.8069083511569398,-0.27144248975883667,-1.5802270854941716,-1.8041041423212874,-1.9169613593162276,-1.3150712893625314,-0.3454033575902374,-0.4618055323967362
Malta,0.31283345244710176,0.12574727455269963,1.7447948459317015,0.16927175828460672,1.3565601574526682,1.2172089153153591,1.2221097242165235,1.0501987525297074,0.9824473662338173,1.0355988595936947,1.1659608519790108
Mauritania,-0.8300871498087802,-0.7677297288787044,0.875287606176158,-0.5815112826978452,-0.283783411982443,-1.1606116853727417,-1.0729646164264932,-1.1960894883254578,-0.8505456595425047,-0.13908495405914373,-2.254409018987749
Mauritius,0.2726252223210422,-0.33538446202941247,-0.7997925174705505,0.9946466348722256,0.4162253323877016,0.6792404536212185,0.2394373489497227,0.46449035734970734,0.5304764831656834,0.6429283496474197,0.7126588208870308
Mexico,-0.6166339610666917,0.9485622843227851,-0.4417601246300326,-0.20611976220661982,-0.2134570141821085,-0.19226845432328882,0.2472570230234641,0.3035814575749819,0.4049290156467571,0.38003877095457506,0.2662250023873532
Moldova,-0.05114739712569945,1.2281991690353455,-0.5312682228401618,0.16927175828460672,-0.1487245945126541,0.7007591920889845,-0.1632758658479432,0.11692713383630038,-0.5617864842489744,0.3966773518845023,-1.0249989649655604
Mongolia,0.9422242387864521,-0.4311138731255869,-0.5440550940130375,0.9200547992670575,-0.2863959717527104,-0.2675840389604684,-0.42784150534285104,0.03325450595344314,0.09859319490057701,1.0722037376395337,-0.5304876583197636
Montenegro,1.6109090660541268,2.326011810137228,0.2998784033967541,-1.1521888464405151e-15,-0.23627193631622392,0.8621497305972267,0.48575708227256786,0.6253992571244321,0.35722097798956487,0.5064919860220195,-1.3546731693960914
Morocco,-0.7038080304434084,-0.5991199420487416,0.018567237593490417,0.6946577308079629,-0.1980283155994464,-0.15999034662164033,0.4596915020267656,-0.2949996495869961,-0.27051635960506565,-1.4202556856635145,0.16320181350281215
Mozambique,-0.8659435821612531,-0.8705905108765407,0.7729926367931528,-0.35611421423875056,-0.24594825123840974,-1.440355285453695,-1.6033991744285987,-1.7753615275144692,-1.7695531217810443,-0.7414015837224974,0.6851859705178198
Myanmar,-0.838050762547083,-0.6560261669564287,0.09528846463074431,0.4692606623488683,-0.19617157649896616,-0.21378719279105438,-0.784939954710363,-0.9579443166588649,-0.4990127504895115,-0.09249692745534839,0.8981005608792048
Namibia,-0.4835380008003979,0.24819401537562785,-0.8765137445078041,0.16927175828460672,-0.2851536198134494,-0.9777024083967341,-1.2306613769136059,-0.5524538892265568,-0.07466231027554096,0.3467616090947212,0.04644219943366599
Nepal,-0.6923145393625922,-0.6199020872854595,0.568402698027143,0.9946466348722256,-0.05733026127603568,-0.6549213313802498,-0.3092431152244446,-0.8356535528300736,-1.1619033789894415,0.057250300913993406,0.3074342779411696
Netherlands,2.270444281563174,0.05735541021300586,0.7090582809287749,-0.20611976220661982,0.28676501892106704,1.303283869186422,1.1895277489092688,1.3655801960881684,1.2234985038701554,1.0422542919656657,1.1178833638328922
New Zealand,0.6028460714675895,-0.7569363026491621,0.22315717635950078,0.9200547992670575,-0.26803677087252015,0.7330372997906326,1.1908310279215597,1.281907568205312,0.9899802142849526,1.1587243584751534,1.3101933164173682
Nicaragua,-0.8944083807556215,-0.8953279458530171,-0.991595585063685,-4.936215076560423,-0.23017671783097893,-0.407455839000945,0.17297011932292444,-0.46234490535271056,-0.5391879400955679,0.3866942033265458,0.2799614275719587
Niger,-0.9104462163277356,-0.9127082719278948,-1.0938905544466901,-1.933082912630617,-0.2694522374262683,-1.720098885534648,-1.3987843694990396,-2.174415598955788,-1.9352757789060266,-1.4468774151513975,-0.5236194457274609
Nigeria,-0.9047533421614162,-0.9108086229118144,-0.8893006156806798,0.05657322405505943,-0.051494148978487225,-1.3973178085181635,-2.4062190459993538,-1.241143980262381,-0.5341660413948108,-0.3254370604743251,0.21814751424123405
North Macedonia,0.08796173804997631,2.4280243872250016,0.376599630434008,-1.1521888464405151e-15,-0.19517701606671625,0.8621497305972267,0.34500294894522804,0.2713996776200368,0.1864764221638254,0.2835350015609993,-0.3381777057352873
Norway,0.8398553740555582,-0.49097044119524025,1.041516931423541,-0.4315168306657144,-0.2722729873211478,0.9267059460005237,1.2051670970567516,1.4492528239710256,1.4545058441049796,1.2419172631247883,1.4338211430788175
Pakistan,-0.8674271703949686,-0.820790908186137,0.5428289556813917,0.9200547992670575,0.0005364101534954393,-0.8163118698884919,-0.7666940485383004,-1.1252895724245786,-0.5818740790520025,-1.074173202321035,-0.5579605086889745
Panama,0.3905530889874374,0.49081136801879816,-0.2755307993826492,0.6946577308079629,-0.2262550495054064,-0.14923097738775773,0.6981915612758693,0.5352902732505859,0.6032940143266603,0.776036997086835,0.83628664754848
Paraguay,-0.3104797004801728,1.0407076359448777,-1.0427430697551876,0.769249566413131,-0.26923838996131355,-0.4935307928720076,0.14299470204024964,-0.024672697965458023,-0.13492509468462557,0.885851631224353,0.8225502223638745
Peru,-0.19550041596821666,3.8707211945428077,-0.41618638228428134,0.9200547992670575,-0.260203617433992,-0.21378719279105438,0.4675111761005052,0.29070874559300386,0.12872458710511933,0.2169806778412917,0.41732567941801346
Philippines,-0.6907238500248569,-0.5136529854081713,2.5120071163042397,1.2200437033313203,0.109496785154255,-0.6334025929124842,-0.25059555967138586,-0.0890362578753482,-0.2554506635027945,0.2802072853750136,1.124751576425195
Poland,0.14943559952449098,1.3858595379281684,0.31266527456963006,0.16927175828460672,-0.14830368839115585,1.152652699912062,0.7268636995462533,0.953653412664872,0.746418127298236,0.7627261323428935,0.6096356320024897
Portugal,2.132021431600906,0.7754947344641675,0.8497138638304067,0.2438635938897737,-0.16149208019810135,1.6260649462029064,1.159552331626594,0.8506717168090477,0.7840823675539141,0.7394321190409963,0.7813409468100582
Qatar,-0.07234830930352168,-0.7487054901929903,0.798566379138904,0.0938691418576429,-0.031428694250933004,0.087475145757664,0.9223555513897811,0.7476900209532235,1.94665191677917,0.3467616090947212,1.104146938648287
Romania,0.10353667414873165,1.6531385795744145,0.2743046610510034,0.16927175828460672,-0.19231553332136922,1.2817651307186562,0.3775849242524827,0.6189629011334431,0.6359363558815809,0.0772165980299057,0.4654031675641326
